CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude
619838352,6/28/2019,16:45:00,,,46,6/28/2019,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BRONX,INSIDE,SHOE,N.Y. POLICE DEPT,,,1013997,253290,40.86185539,-73.89245919
307326635,6/28/2019,12:34:00,,,72,6/28/2019,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,INSIDE,,N.Y. POLICE DEPT,,,982753,172890,40.6412278,-74.00539555
432445415,6/26/2019,23:00:00,6/26/2019,23:30:00,47,6/28/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,OTHER,OTHER,,,1023443,266909,40.89919838,-73.85823009
906070640,6/27/2019,19:30:00,,,73,6/27/2019,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,,,1011334,181029,40.6635263,-73.90237767
281747671,6/27/2019,17:45:00,,,10,6/27/2019,113,FORGERY,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,MANHATTAN,INSIDE,BANK,N.Y. POLICE DEPT,,,985063,210590,40.74470568,-73.99706743
882840433,6/27/2019,16:00:00,6/27/2019,16:30:00,18,6/27/2019,116,SEX CRIMES,177,SEXUAL ABUSE,ATTEMPTED,FELONY,MANHATTAN,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,,,988353,217918,40.76481827,-73.98518977
405280975,6/27/2019,14:05:00,,,26,6/27/2019,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,,,995795,236457,40.81569626,-73.95829257
124347219,6/27/2019,2:00:00,6/27/2019,6:00:00,47,6/27/2019,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,,,1027452,259132,40.87783428,-73.84377868
923403898,6/26/2019,17:15:00,,,1,6/27/2019,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,PUBLIC BUILDING,N.Y. POLICE DEPT,,,982351,201758,40.72046384,-74.0068522
490480364,6/24/2019,12:10:00,,,45,6/27/2019,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,OTHER,N.Y. POLICE DEPT,,,1032671,256005,40.86922455,-73.8249289
208041611,6/26/2019,23:10:00,,,73,6/26/2019,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,,,1010229,182554,40.66771539,-73.90635474
885219417,6/26/2019,20:00:00,,,43,6/26/2019,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,,,1018694,239982,40.82531178,-73.87554682
227820877,6/26/2019,16:00:00,,,45,6/26/2019,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,,,1042368,250193,40.85321389,-73.78991862
481561683,6/26/2019,15:25:00,6/26/2019,15:30:00,33,6/26/2019,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,,,1001452,248252,40.84806094,-73.93782516
514274968,6/26/2019,9:00:00,,,47,6/26/2019,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,BRONX,,PARK/PLAYGROUND,N.Y. POLICE DEPT,,,1021592,258067,40.87493792,-73.86497493
285287347,6/26/2019,3:15:00,6/26/2019,3:25:00,79,6/26/2019,107,BURGLARY,213,"BURGLARY,COMMERCIAL,NIGHT",COMPLETED,FELONY,BROOKLYN,INSIDE,DRUG STORE,N.Y. POLICE DEPT,,,998019,187181,40.68044287,-73.95035876
956824809,6/24/2019,12:00:00,,,67,6/26/2019,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,HOSPITAL,N.Y. POLICE DEPT,,,998032,175598,40.64865009,-73.95033556
716141692,6/21/2019,4:18:00,,,1,6/26/2019,112,THEFT-FRAUD,489,"THEFT,RELATED OFFENSES,UNCLASS",COMPLETED,FELONY,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,,,982594,197703,40.70933388,-74.00597457
591348552,6/1/2019,15:00:00,,,120,6/26/2019,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,STATEN ISLAND,FRONT OF,STREET,N.Y. POLICE DEPT,,,954111,163054,40.61417891,-74.10855661
161544284,6/25/2019,16:30:00,,,14,6/25/2019,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,,CLOTHING/BOUTIQUE,N.Y. POLICE DEPT,,,988528,211953,40.74844578,-73.98456182
787084363,6/24/2019,18:55:00,,,32,6/24/2019,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,INSIDE,,N.Y. POLICE DEPT,,,1000928,236480,40.81575119,-73.93974841
755701371,6/24/2019,13:30:00,,,14,6/24/2019,109,GRAND LARCENY,415,"LARCENY,GRAND FROM PERSON,PICK",COMPLETED,FELONY,MANHATTAN,,STREET,N.Y. POLICE DEPT,,,987952,214356,40.75504167,-73.98663933
569545189,6/24/2019,9:40:00,,,44,6/24/2019,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,,,1006394,244854,40.83872341,-73.91997363
483051699,6/24/2019,0:42:00,,,47,6/24/2019,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,,,1022580,265258,40.89467071,-73.86136123
385309178,6/23/2019,23:50:00,6/24/2019,0:33:00,110,6/24/2019,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,QUEENS,INSIDE,HOMELESS SHELTER,N.Y. POLICE DEPT,,,1024818,213376,40.75225953,-73.85358003
425674052,3/15/2019,21:00:00,,,121,6/24/2019,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,STATEN ISLAND,,STREET,N.Y. POLICE DEPT,,,944270,167010,40.62499836,-74.14402546
437803390,6/23/2019,2:55:00,,,73,6/23/2019,118,DANGEROUS WEAPONS,793,WEAPONS POSSESSION 3,COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,,,1010336,181998,40.66618898,-73.90597119
700510311,6/22/2019,3:30:00,,,46,6/22/2019,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,,,1007997,247789,40.84677496,-73.91417004
536826311,6/22/2019,2:36:00,,,94,6/22/2019,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,OUTSIDE,,N.Y. HOUSING POLICE,,COOPER PARK,1001064,200639,40.71737668,-73.93934674
372229722,6/22/2019,0:01:00,6/22/2019,9:40:00,41,6/22/2019,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,,,1016182,236145,40.81478974,-73.88464154
778696031,6/21/2019,4:55:00,6/21/2019,5:01:00,47,6/21/2019,118,DANGEROUS WEAPONS,793,WEAPONS POSSESSION 3,COMPLETED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,,,1026479,258732,40.87674111,-73.84729966
314665639,6/20/2019,22:00:00,6/21/2019,7:40:00,75,6/21/2019,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,,,1019580,190659,40.68992939,-73.87260467
433383482,6/18/2019,21:30:00,,,43,6/21/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,,,1020173,242283,40.83162147,-73.87019052
959490927,6/20/2019,18:35:00,6/20/2019,18:45:00,78,6/20/2019,118,DANGEROUS WEAPONS,793,WEAPONS POSSESSION 3,COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,,,989311,186771,40.67932678,-73.98175484
274736530,6/20/2019,15:35:00,,,79,6/20/2019,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,,,998358,186487,40.67853747,-73.94913798
800032292,6/19/2019,20:00:00,,,122,6/19/2019,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,STATEN ISLAND,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,,,951518,144718,40.56384109,-74.11780728
520510398,6/19/2019,13:37:00,,,68,6/19/2019,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,DRUG STORE,N.Y. POLICE DEPT,,,974963,164290,40.61761787,-74.03345323
660746775,6/18/2019,11:13:00,,,84,6/18/2019,107,BURGLARY,211,"BURGLARY,COMMERCIAL,DAY",COMPLETED,FELONY,BROOKLYN,INSIDE,DRUG STORE,N.Y. POLICE DEPT,,,989689,189972,40.68811257,-73.98038945
832778065,6/18/2019,8:30:00,,,6,6/18/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,MANHATTAN,,OTHER,N.Y. POLICE DEPT,,,982383,205580,40.73095431,-74.00673782
314562481,6/17/2019,9:00:00,6/18/2019,8:30:00,75,6/18/2019,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,,,1019745,184405,40.67276293,-73.87204264
484882782,6/17/2019,9:50:00,6/17/2019,10:15:00,52,6/17/2019,107,BURGLARY,231,"BURGLARY,TRUCK DAY",COMPLETED,FELONY,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,,,1009555,253180,40.86156732,-73.90851844
743748711,6/17/2019,0:19:00,,,52,6/17/2019,118,DANGEROUS WEAPONS,792,WEAPONS POSSESSION 1 & 2,COMPLETED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,,,1017478,256069,40.86947048,-73.8798608
437242003,6/16/2019,23:10:00,6/16/2019,23:24:00,47,6/17/2019,347,INTOXICATED & IMPAIRED DRIVING,905,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,,,1023368,264048,40.89134619,-73.85851809
364964348,6/16/2019,21:40:00,6/17/2019,8:20:00,109,6/17/2019,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,,,1033501,214120,40.75425752,-73.82223525
578289266,6/14/2019,2:00:00,,,120,6/17/2019,104,RAPE,153,RAPE 3,COMPLETED,FELONY,STATEN ISLAND,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,,,962748,174174,40.64472613,-74.07748316
257839946,9/19/2018,10:00:00,,,106,6/17/2019,340,FRAUDS,707,"IMPERSONATION 2, PUBLIC SERVAN",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,STREET,N.Y. POLICE DEPT,,,1037813,184244,40.67223015,-73.80690929
971012012,6/16/2019,17:05:00,6/16/2019,17:10:00,41,6/16/2019,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,,,1015630,236919,40.81691613,-73.88663212
807288451,6/16/2019,9:11:00,,,44,6/16/2019,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BRONX,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,,,1006688,240122,40.8257347,-73.91892695
404681612,6/15/2019,21:30:00,6/16/2019,10:30:00,32,6/16/2019,107,BURGLARY,213,"BURGLARY,COMMERCIAL,NIGHT",COMPLETED,FELONY,MANHATTAN,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,,,998471,235717,40.81366126,-73.9486265
757297894,6/15/2019,18:02:00,6/15/2019,18:10:00,6,6/15/2019,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS",COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,,,985089,205749,40.73141833,-73.99697421
890710248,6/15/2019,4:50:00,,,47,6/15/2019,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,,,1024595,268370,40.90320316,-73.8540542
437131442,6/15/2019,4:30:00,6/15/2019,7:00:00,79,6/15/2019,107,BURGLARY,233,"BURGLARY,TRUCK NIGHT",COMPLETED,FELONY,BROOKLYN,REAR OF,STREET,N.Y. POLICE DEPT,,,997045,192429,40.69484889,-73.95386045
791242356,6/15/2019,0:10:00,6/15/2019,0:11:00,52,6/15/2019,117,DANGEROUS DRUGS,521,"CONTROLLED SUBSTANCE, SALE 5",ATTEMPTED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,,,1017510,258766,40.87687279,-73.87973171
547375287,6/14/2019,7:00:00,,,84,6/14/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,,,987316,190273,40.68893989,-73.98894589
989971647,6/4/2019,10:00:00,6/14/2019,11:15:00,19,6/14/2019,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,,,994133,219965,40.77043218,-73.96432118
821694483,6/13/2019,0:00:00,,,43,6/13/2019,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,BRONX,,HIGHWAY/PARKWAY,N.Y. POLICE DEPT,,,1019321,241655,40.82990121,-73.87327257
750001958,6/12/2019,15:06:00,6/12/2019,15:21:00,47,6/12/2019,109,GRAND LARCENY,407,"LARCENY,GRAND BY DISHONEST EMP",COMPLETED,FELONY,BRONX,INSIDE,DRUG STORE,N.Y. POLICE DEPT,,,1024708,266922,40.89922836,-73.85365418
164927557,6/12/2019,14:30:00,,,13,6/12/2019,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS",COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,,,989542,208109,40.73789441,-73.98090525
841649580,6/12/2019,9:40:00,6/12/2019,9:50:00,6,6/12/2019,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESTAURANT/DINER,N.Y. POLICE DEPT,,,982752,206772,40.73422613,-74.00540669
959807207,6/11/2019,12:00:00,,,105,6/12/2019,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,,,1059593,205068,40.72922832,-73.72816086
193113258,6/8/2019,21:15:00,,,45,6/12/2019,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BRONX,INSIDE,SOCIAL CLUB/POLICY,N.Y. POLICE DEPT,,,1035670,241207,40.82859154,-73.81419913
783561057,6/6/2019,4:29:00,6/7/2019,20:00:00,63,6/12/2019,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,,,1001213,167893,40.62749599,-73.93889164
238863801,6/11/2019,18:30:00,6/11/2019,19:00:00,40,6/11/2019,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,,,1004926,234532,40.81039602,-73.92531074
370418143,6/10/2019,22:00:00,6/11/2019,6:50:00,41,6/11/2019,341,PETIT LARCENY,357,"LARCENY,PETIT OF VEHICLE ACCES",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,,,1015129,238749,40.82194073,-73.8884337
480378284,6/8/2019,13:53:00,,,77,6/11/2019,341,PETIT LARCENY,343,"LARCENY,PETIT OF BICYCLE",COMPLETED,MISDEMEANOR,BROOKLYN,REAR OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,,,993174,184900,40.67418825,-73.96782992
921879345,5/11/2019,12:00:00,,,45,6/11/2019,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,,,1033647,239803,40.82474951,-73.8215194
525143590,6/10/2019,19:10:00,6/10/2019,19:24:00,73,6/10/2019,359,OFFENSES AGAINST PUBLIC ADMINI,750,RESISTING ARREST,COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,,,1006523,184026,40.6717658,-73.91970891
255511965,6/10/2019,11:15:00,,,33,6/10/2019,358,OFFENSES INVOLVING FRAUD,705,"FORGERY,ETC.-MISD.",COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,,,1000294,246341,40.84281798,-73.9420153
990133707,9/2/2020,20:40:00,,,70,9/2/2020,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,OUTSIDE,,N.Y. POLICE DEPT,,,996193,176571,40.65132343,-73.956961
401791201,5/28/2019,16:00:00,,,47,6/10/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,,RESIDENCE-HOUSE,N.Y. POLICE DEPT,,,1026099,261375,40.88399713,-73.84865724
733993784,6/9/2019,18:15:00,,,43,6/9/2019,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BRONX,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,,,1022678,243888,40.83601618,-73.8611293
772387992,6/9/2019,15:00:00,6/9/2019,15:05:00,18,6/9/2019,109,GRAND LARCENY,443,"LARCENY,GRAND OF BICYCLE",COMPLETED,FELONY,MANHATTAN,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,,,990030,215483,40.75813388,-73.97913796
595397171,6/9/2019,12:07:00,6/9/2019,12:12:00,42,6/9/2019,341,PETIT LARCENY,301,"LARCENY,PETIT BY ACQUIRING LOS",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,,,1010106,241483,40.82946091,-73.90657156
410787279,6/9/2019,8:25:00,,,49,6/9/2019,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BRONX,INSIDE,HOSPITAL,N.Y. POLICE DEPT,,,1027295,251236,40.85616296,-73.84439712
859565694,6/5/2020,0:07:00,,,48,6/5/2020,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,OUTSIDE,,N.Y. POLICE DEPT,,,1016042,249486,40.85140742,-73.88508409
184521876,6/9/2019,1:45:00,,,75,6/9/2019,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,,,1014110,180073,40.66089336,-73.89237587
524419205,6/8/2019,23:22:00,,,44,6/9/2019,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,,,1009021,241950,40.8307458,-73.91049045
933421283,6/8/2019,9:07:00,6/8/2019,10:00:00,44,6/9/2019,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,,,1005346,246531,40.84332885,-73.9237558
420348781,7/20/2020,23:44:00,,,52,7/20/2020,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,OUTSIDE,,N.Y. POLICE DEPT,,,1019388,259017,40.87755443,-73.87293947
462496511,7/2/2020,1:07:00,,,44,7/2/2020,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,OUTSIDE,,N.Y. POLICE DEPT,,,1006537,244511,40.83778162,-73.91945797
526152376,6/8/2019,4:45:00,,,113,6/8/2019,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,INSIDE,,N.Y. POLICE DEPT,,,1047012,186490,40.67833446,-73.77372654
537087322,6/8/2019,2:55:00,6/8/2019,2:58:00,46,6/8/2019,118,DANGEROUS WEAPONS,793,WEAPONS POSSESSION 3,COMPLETED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,,,1010565,252137,40.85870165,-73.90487117
306277257,6/7/2019,21:00:00,,,43,6/7/2019,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,,,1024124,233747,40.80817563,-73.85596397
433911648,6/7/2019,16:50:00,,,14,6/7/2019,109,GRAND LARCENY,433,"LARCENY,GRAND FROM STORE-SHOPL",COMPLETED,FELONY,MANHATTAN,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,,,987220,212676,40.75043077,-73.98928218
214272789,6/7/2019,13:20:00,,,42,6/7/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,,,1008921,240274,40.82614594,-73.91085797
921351410,11/4/2020,9:14:00,,,28,11/4/2020,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,OUTSIDE,,N.Y. POLICE DEPT,,,997670,230545,40.7994668,-73.95153054
739675114,6/6/2019,15:30:00,,,43,6/7/2019,107,BURGLARY,211,"BURGLARY,COMMERCIAL,DAY",COMPLETED,FELONY,BRONX,INSIDE,OPEN AREAS (OPEN LOTS),N.Y. POLICE DEPT,,,1020861,242240,40.83150062,-73.86770461
346810200,4/30/2019,11:30:00,4/30/2019,11:35:00,71,6/7/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,,PUBLIC SCHOOL,N.Y. POLICE DEPT,,,1000222,179282,40.65875818,-73.94243479
852327019,6/6/2019,14:35:00,6/6/2019,14:37:00,1,6/6/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,MANHATTAN,,STREET,N.Y. POLICE DEPT,,,980437,199294,40.71370013,-74.01375568
931789699,6/11/2020,2:00:00,,,44,6/11/2020,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,INSIDE,,N.Y. POLICE DEPT,,,1009167,243251,40.83431626,-73.90995804
719855890,6/6/2019,4:40:00,6/6/2019,4:45:00,52,6/6/2019,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,,,1012844,255037,40.86665418,-73.89662009
456544445,6/5/2019,9:00:00,,,44,6/6/2019,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,,,1005593,246565,40.84342158,-73.92286297
138981745,12/31/2020,19:27:00,,,113,12/31/2020,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,OUTSIDE,,N.Y. POLICE DEPT,,,1046367,186986,40.67970041,-73.77604737
520396698,8/16/2020,2:03:00,,,71,8/16/2020,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,OUTSIDE,,N.Y. POLICE DEPT,,,994821,177866,40.65487967,-73.96190341
955842205,5/30/2019,13:30:00,,,45,6/5/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,,,1034980,238792,40.82196705,-73.81671064
836408143,6/4/2019,14:20:00,,,44,6/4/2019,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BRONX,INSIDE,CLOTHING/BOUTIQUE,N.Y. POLICE DEPT,,,1007151,245342,40.8400609,-73.91723619
821483875,6/4/2019,14:00:00,,,72,6/4/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,,,982928,177570,40.65407342,-74.00476589
524200380,6/3/2019,23:08:00,,,47,6/4/2019,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,,,1026242,262091,40.88596164,-73.8481356
142331861,6/3/2019,20:00:00,,,42,6/3/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,,,1010200,239299,40.82346618,-73.90624034
416817066,5/13/2020,20:24:00,,,67,5/13/2020,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,OUTSIDE,,N.Y. POLICE DEPT,,,1005301,179713,40.65993057,-73.9241276
437035202,10/3/2020,13:07:00,,,69,10/3/2020,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,OUTSIDE,,N.Y. POLICE DEPT,,,1012601,175402,40.64807745,-73.89783445
757751599,6/3/2019,15:00:00,,,14,6/3/2019,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,,N.Y. POLICE DEPT,,,989633,213425,40.75248545,-73.98057262
